month,weekday,is_holiday,site,hist_avg_tourists,hist_avg_temp,hist_avg_precip,hist_event_count,hist_trend_score,tourists,date,condition
10,3,1,Ramnagar,301.7142857142857,14.642857142857142,3.314285714285714,0.7142857142857143,54.285714285714285,243,2024-10-31,Suitable
11,4,0,Ramnagar,288.7142857142857,19.8,2.557142857142857,1.1428571428571428,57.0,286,2024-11-01,Suitable
11,5,0,Ramnagar,269.0,18.257142857142856,2.2714285714285714,0.42857142857142855,56.0,252,2024-11-02,Suitable
11,6,0,Ramnagar,266.57142857142856,16.8,2.5714285714285716,1.0,36.857142857142854,280,2024-11-03,Suitable
11,0,0,Ramnagar,274.0,18.085714285714285,3.371428571428571,1.1428571428571428,60.285714285714285,267,2024-11-04,Suitable
11,1,0,Ramnagar,316.0,17.942857142857143,2.457142857142857,1.2857142857142858,48.57142857142857,338,2024-11-05,Overcrowded
11,2,0,Ramnagar,279.14285714285717,16.3,3.6571428571428575,0.8571428571428571,56.285714285714285,262,2024-11-06,Suitable
11,3,0,Ramnagar,286.85714285714283,16.828571428571426,3.5714285714285716,0.8571428571428571,53.714285714285715,334,2024-11-07,Overcrowded
11,4,0,Ramnagar,296.2857142857143,18.271428571428572,2.6714285714285713,1.1428571428571428,58.857142857142854,367,2024-11-08,Overcrowded
11,5,0,Ramnagar,326.57142857142856,18.685714285714283,2.914285714285714,0.8571428571428571,52.142857142857146,322,2024-11-09,Overcrowded
11,6,0,Ramnagar,317.42857142857144,19.128571428571426,3.2714285714285714,1.4285714285714286,31.285714285714285,328,2024-11-10,Overcrowded
11,0,0,Ramnagar,279.14285714285717,17.11428571428571,2.685714285714286,0.5714285714285714,53.142857142857146,324,2024-11-11,Overcrowded
11,1,0,Ramnagar,296.7142857142857,17.52857142857143,3.3428571428571425,0.5714285714285714,61.714285714285715,257,2024-11-12,Suitable
11,2,0,Ramnagar,304.14285714285717,18.857142857142858,3.157142857142858,0.7142857142857143,48.857142857142854,295,2024-11-13,Suitable
11,3,0,Ramnagar,292.7142857142857,16.557142857142857,3.0714285714285716,1.0,53.42857142857143,341,2024-11-14,Overcrowded
11,4,1,Ramnagar,298.42857142857144,17.02857142857143,3.5,0.42857142857142855,40.714285714285715,278,2024-11-15,Suitable
11,5,0,Ramnagar,308.85714285714283,17.014285714285716,2.414285714285714,0.2857142857142857,47.857142857142854,279,2024-11-16,Suitable
11,6,0,Ramnagar,319.14285714285717,19.185714285714287,2.8285714285714287,1.5714285714285714,52.857142857142854,318,2024-11-17,Overcrowded
11,0,0,Ramnagar,291.0,17.742857142857144,2.4,0.7142857142857143,50.857142857142854,304,2024-11-18,Overcrowded
11,1,0,Ramnagar,321.2857142857143,17.72857142857143,2.7857142857142856,1.2857142857142858,44.857142857142854,331,2024-11-19,Overcrowded
11,2,0,Ramnagar,351.42857142857144,17.87142857142857,3.042857142857143,1.5714285714285714,48.57142857142857,388,2024-11-20,Overcrowded
11,3,0,Ramnagar,326.2857142857143,17.514285714285712,2.8857142857142857,0.7142857142857143,44.42857142857143,327,2024-11-21,Overcrowded
11,4,0,Ramnagar,302.85714285714283,17.25714285714286,2.314285714285714,2.2857142857142856,51.714285714285715,303,2024-11-22,Overcrowded
11,5,0,Ramnagar,311.2857142857143,16.22857142857143,2.7857142857142856,0.8571428571428571,55.714285714285715,349,2024-11-23,Overcrowded
11,6,0,Ramnagar,268.7142857142857,18.5,3.5285714285714285,1.2857142857142858,46.142857142857146,319,2024-11-24,Overcrowded
11,0,0,Ramnagar,325.57142857142856,16.999999999999996,2.742857142857143,1.1428571428571428,53.42857142857143,365,2024-11-25,Overcrowded
11,1,0,Ramnagar,308.85714285714283,18.242857142857144,3.4428571428571426,0.8571428571428571,50.142857142857146,236,2024-11-26,Suitable
11,2,0,Ramnagar,247.14285714285714,17.085714285714285,2.1571428571428575,0.8571428571428571,55.285714285714285,198,2024-11-27,Suitable
11,3,0,Ramnagar,283.42857142857144,15.6,3.3428571428571425,0.7142857142857143,54.0,256,2024-11-28,Suitable
11,4,0,Ramnagar,290.85714285714283,18.428571428571427,3.400000000000001,1.8571428571428572,59.857142857142854,289,2024-11-29,Suitable
11,5,0,Ramnagar,284.85714285714283,17.642857142857142,3.1571428571428575,1.5714285714285714,52.57142857142857,226,2024-11-30,Suitable
12,6,0,Ramnagar,222.71428571428572,21.342857142857145,3.1285714285714277,0.42857142857142855,44.0,233,2024-12-01,Suitable
12,0,0,Ramnagar,177.0,22.1,2.3857142857142857,0.14285714285714285,44.42857142857143,173,2024-12-02,Mild
12,1,0,Ramnagar,188.28571428571428,20.857142857142858,1.985714285714286,0.5714285714285714,45.285714285714285,183,2024-12-03,Mild
12,2,0,Ramnagar,217.85714285714286,21.4,3.2714285714285714,0.2857142857142857,60.0,235,2024-12-04,Suitable
12,3,0,Ramnagar,227.57142857142858,21.242857142857144,3.4428571428571426,0.14285714285714285,56.42857142857143,163,2024-12-05,Mild
12,4,0,Ramnagar,185.42857142857142,19.62857142857143,3.4142857142857146,0.14285714285714285,53.857142857142854,172,2024-12-06,Mild
12,5,0,Ramnagar,146.85714285714286,20.74285714285714,3.3285714285714287,0.14285714285714285,54.142857142857146,159,2024-12-07,Mild
12,6,0,Ramnagar,210.57142857142858,20.82857142857143,2.8714285714285714,0.2857142857142857,43.857142857142854,53,2024-12-08,Mild
12,0,0,Ramnagar,207.57142857142858,20.828571428571426,3.2,0.0,40.0,146,2024-12-09,Mild
12,1,0,Ramnagar,209.0,19.91428571428571,3.2,0.2857142857142857,53.57142857142857,174,2024-12-10,Mild
12,2,0,Ramnagar,200.57142857142858,21.314285714285713,3.214285714285714,0.42857142857142855,40.42857142857143,258,2024-12-11,Suitable
12,3,0,Ramnagar,184.85714285714286,19.014285714285712,3.228571428571428,0.5714285714285714,46.142857142857146,203,2024-12-12,Suitable
12,4,0,Ramnagar,235.57142857142858,20.4,3.0,0.14285714285714285,57.0,259,2024-12-13,Suitable
12,5,0,Ramnagar,234.85714285714286,22.842857142857145,3.585714285714286,0.14285714285714285,50.42857142857143,187,2024-12-14,Mild
12,6,0,Ramnagar,196.0,21.45714285714286,3.3857142857142857,0.0,45.857142857142854,231,2024-12-15,Suitable
12,0,0,Ramnagar,227.14285714285714,21.32857142857143,3.057142857142857,0.2857142857142857,57.714285714285715,230,2024-12-16,Suitable
12,1,0,Ramnagar,173.28571428571428,19.685714285714283,3.2142857142857144,0.2857142857142857,61.285714285714285,211,2024-12-17,Suitable
12,2,0,Ramnagar,219.0,19.642857142857142,3.142857142857143,0.14285714285714285,55.857142857142854,252,2024-12-18,Suitable
12,3,0,Ramnagar,227.71428571428572,20.01428571428571,2.1571428571428575,0.5714285714285714,52.857142857142854,216,2024-12-19,Suitable
12,4,0,Ramnagar,193.57142857142858,21.199999999999996,3.357142857142857,0.0,61.714285714285715,250,2024-12-20,Suitable
12,5,0,Ramnagar,192.42857142857142,22.599999999999998,2.9428571428571426,0.14285714285714285,51.285714285714285,177,2024-12-21,Mild
12,6,0,Ramnagar,215.14285714285714,22.542857142857144,3.085714285714286,0.14285714285714285,50.57142857142857,313,2024-12-22,Overcrowded
12,0,0,Ramnagar,201.42857142857142,21.814285714285717,2.3428571428571425,0.0,58.42857142857143,169,2024-12-23,Mild
12,1,0,Ramnagar,202.85714285714286,21.314285714285713,2.642857142857143,0.0,55.857142857142854,219,2024-12-24,Suitable
12,2,1,Ramnagar,224.71428571428572,20.58571428571429,2.8142857142857145,0.42857142857142855,43.0,155,2024-12-25,Mild
12,3,0,Ramnagar,180.0,20.342857142857145,3.7,0.14285714285714285,41.857142857142854,201,2024-12-26,Suitable
12,4,0,Ramnagar,225.42857142857142,20.400000000000002,2.985714285714286,0.14285714285714285,52.57142857142857,126,2024-12-27,Mild
12,5,0,Ramnagar,194.42857142857142,20.12857142857143,3.1142857142857143,0.2857142857142857,39.285714285714285,242,2024-12-28,Suitable
12,6,0,Ramnagar,204.28571428571428,20.942857142857143,3.314285714285714,0.0,43.57142857142857,141,2024-12-29,Mild
12,0,0,Ramnagar,185.85714285714286,22.38571428571429,3.314285714285714,0.42857142857142855,42.285714285714285,174,2024-12-30,Mild
12,1,0,Ramnagar,203.14285714285714,19.442857142857143,2.557142857142857,0.14285714285714285,45.42857142857143,183,2024-12-31,Mild
1,0,0,Bhowali,166.28571428571428,13.957142857142856,2.8,0.14285714285714285,51.714285714285715,45,2018-01-01,Mild
1,1,0,Bhowali,212.85714285714286,17.414285714285715,3.3428571428571425,0.0,50.142857142857146,290,2018-01-02,Suitable
1,2,0,Bhowali,186.28571428571428,16.099999999999998,2.985714285714286,0.2857142857142857,40.285714285714285,160,2018-01-03,Mild
1,3,0,Bhowali,211.42857142857142,14.585714285714287,3.242857142857143,0.14285714285714285,45.57142857142857,240,2018-01-04,Suitable
1,4,0,Bhowali,222.85714285714286,19.157142857142855,3.4,0.14285714285714285,38.714285714285715,229,2018-01-05,Suitable
1,5,0,Bhowali,224.71428571428572,15.742857142857142,3.4571428571428564,0.0,54.142857142857146,226,2018-01-06,Suitable
1,6,0,Bhowali,208.28571428571428,14.514285714285714,2.642857142857143,0.2857142857142857,58.714285714285715,251,2018-01-07,Suitable
1,0,0,Bhowali,206.42857142857142,16.085714285714285,2.2857142857142856,0.2857142857142857,46.714285714285715,324,2018-01-08,Overcrowded
1,1,0,Bhowali,205.0,15.0,3.442857142857143,0.0,64.57142857142857,149,2018-01-09,Mild
1,2,0,Bhowali,187.28571428571428,15.87142857142857,2.257142857142857,0.2857142857142857,40.285714285714285,223,2018-01-10,Suitable
1,3,0,Bhowali,202.28571428571428,16.714285714285715,3.1142857142857143,0.14285714285714285,41.857142857142854,243,2018-01-11,Suitable
1,4,0,Bhowali,229.71428571428572,17.071428571428573,3.0285714285714285,0.14285714285714285,34.714285714285715,245,2018-01-12,Suitable
1,5,0,Bhowali,201.85714285714286,15.814285714285715,2.9571428571428577,0.0,46.57142857142857,238,2018-01-13,Suitable
1,6,0,Bhowali,186.42857142857142,15.957142857142857,2.9428571428571426,0.0,55.285714285714285,251,2018-01-14,Suitable
1,0,0,Bhowali,228.28571428571428,15.814285714285715,3.628571428571429,0.5714285714285714,41.42857142857143,265,2018-01-15,Suitable
1,1,0,Bhowali,153.57142857142858,14.299999999999999,2.914285714285714,0.2857142857142857,49.857142857142854,181,2018-01-16,Mild
1,2,0,Bhowali,194.71428571428572,16.285714285714285,3.0571428571428574,0.2857142857142857,45.285714285714285,135,2018-01-17,Mild
1,3,0,Bhowali,203.14285714285714,14.671428571428573,2.9285714285714284,0.0,51.285714285714285,169,2018-01-18,Mild
1,4,0,Bhowali,183.57142857142858,16.1,3.1285714285714286,0.42857142857142855,62.57142857142857,187,2018-01-19,Mild
1,5,0,Bhowali,193.28571428571428,18.557142857142857,3.542857142857143,0.2857142857142857,43.142857142857146,212,2018-01-20,Suitable
1,6,0,Bhowali,173.85714285714286,16.842857142857145,3.5285714285714285,0.14285714285714285,47.0,149,2018-01-21,Mild
1,0,0,Bhowali,174.57142857142858,15.07142857142857,3.085714285714286,0.42857142857142855,48.714285714285715,169,2018-01-22,Mild
1,1,0,Bhowali,205.42857142857142,15.728571428571428,3.857142857142857,0.2857142857142857,51.714285714285715,156,2018-01-23,Mild
1,2,0,Bhowali,213.0,17.814285714285713,3.2285714285714286,0.42857142857142855,56.285714285714285,158,2018-01-24,Mild
1,3,0,Bhowali,218.42857142857142,13.242857142857144,3.328571428571429,0.42857142857142855,45.142857142857146,195,2018-01-25,Mild
1,4,1,Bhowali,137.0,15.557142857142859,2.842857142857143,0.14285714285714285,53.857142857142854,201,2018-01-26,Suitable
1,5,0,Bhowali,173.85714285714286,15.314285714285717,3.9,0.14285714285714285,54.714285714285715,243,2018-01-27,Suitable
1,6,0,Bhowali,215.85714285714286,16.8,3.057142857142857,0.14285714285714285,41.857142857142854,239,2018-01-28,Suitable
1,0,0,Bhowali,184.14285714285714,15.542857142857143,3.157142857142857,0.42857142857142855,50.42857142857143,225,2018-01-29,Suitable
1,1,0,Bhowali,197.42857142857142,15.885714285714284,3.1142857142857143,0.2857142857142857,58.142857142857146,114,2018-01-30,Mild
1,2,0,Bhowali,157.85714285714286,17.557142857142857,2.957142857142857,0.42857142857142855,47.42857142857143,164,2018-01-31,Mild
2,3,0,Bhowali,178.0,20.47142857142857,2.814285714285714,0.2857142857142857,52.857142857142854,185,2018-02-01,Mild
2,4,0,Bhowali,214.42857142857142,20.257142857142856,2.757142857142857,0.14285714285714285,56.285714285714285,235,2018-02-02,Suitable
2,5,0,Bhowali,183.0,20.24285714285714,2.7285714285714286,0.14285714285714285,48.57142857142857,260,2018-02-03,Suitable
2,6,0,Bhowali,185.71428571428572,20.32857142857143,2.357142857142857,0.14285714285714285,43.42857142857143,285,2018-02-04,Suitable
2,0,0,Bhowali,212.14285714285714,20.442857142857143,2.4,0.14285714285714285,54.42857142857143,209,2018-02-05,Suitable
2,1,0,Bhowali,195.57142857142858,22.057142857142857,2.8428571428571425,0.2857142857142857,39.57142857142857,235,2018-02-06,Suitable
2,2,0,Bhowali,195.0,21.5,2.7142857142857144,0.2857142857142857,53.714285714285715,236,2018-02-07,Suitable
2,3,0,Bhowali,237.57142857142858,19.814285714285713,3.257142857142857,0.2857142857142857,40.142857142857146,283,2018-02-08,Suitable
2,4,0,Bhowali,193.57142857142858,22.214285714285715,2.914285714285714,0.0,44.57142857142857,181,2018-02-09,Mild
2,5,0,Bhowali,164.85714285714286,20.428571428571427,3.257142857142857,0.2857142857142857,49.285714285714285,145,2018-02-10,Mild
2,6,0,Bhowali,179.28571428571428,20.042857142857144,2.9714285714285715,0.42857142857142855,42.42857142857143,279,2018-02-11,Suitable
2,0,0,Bhowali,185.0,20.34285714285715,2.6714285714285713,0.0,49.714285714285715,208,2018-02-12,Suitable
2,1,1,Bhowali,223.57142857142858,20.242857142857144,3.585714285714286,0.14285714285714285,46.857142857142854,204,2018-02-13,Suitable
2,2,0,Bhowali,209.71428571428572,21.242857142857144,2.6714285714285717,0.42857142857142855,31.0,216,2018-02-14,Suitable
2,3,0,Bhowali,192.71428571428572,20.185714285714287,3.157142857142857,0.2857142857142857,49.57142857142857,254,2018-02-15,Suitable
2,4,0,Bhowali,205.57142857142858,19.8,2.6428571428571423,0.14285714285714285,48.714285714285715,203,2018-02-16,Suitable
2,5,0,Bhowali,162.0,20.985714285714288,2.757142857142857,0.2857142857142857,52.857142857142854,188,2018-02-17,Mild
2,6,0,Bhowali,184.85714285714286,23.157142857142855,2.785714285714285,0.14285714285714285,49.42857142857143,170,2018-02-18,Mild
2,0,0,Bhowali,226.85714285714286,21.314285714285713,2.1,0.0,47.0,248,2018-02-19,Suitable
2,1,0,Bhowali,202.57142857142858,21.257142857142856,3.0,0.7142857142857143,50.42857142857143,175,2018-02-20,Mild
2,2,0,Bhowali,221.28571428571428,21.371428571428574,2.3999999999999995,0.0,43.285714285714285,308,2018-02-21,Overcrowded
2,3,0,Bhowali,188.14285714285714,21.72857142857143,3.4714285714285715,1.0,60.0,231,2018-02-22,Suitable
2,4,0,Bhowali,180.71428571428572,22.585714285714285,3.3714285714285714,0.14285714285714285,51.42857142857143,187,2018-02-23,Mild
2,5,0,Bhowali,200.28571428571428,21.285714285714285,2.642857142857143,0.0,45.42857142857143,242,2018-02-24,Suitable
2,6,0,Bhowali,183.0,20.085714285714285,2.414285714285714,0.2857142857142857,52.42857142857143,138,2018-02-25,Mild
2,0,0,Bhowali,213.28571428571428,21.457142857142856,3.042857142857143,0.42857142857142855,53.57142857142857,219,2018-02-26,Suitable
2,1,0,Bhowali,180.28571428571428,21.814285714285713,2.9714285714285715,0.14285714285714285,57.57142857142857,194,2018-02-27,Mild
2,2,0,Bhowali,178.0,20.614285714285717,2.957142857142857,0.14285714285714285,55.42857142857143,185,2018-02-28,Mild
3,3,0,Bhowali,190.0,24.657142857142855,3.371428571428571,1.1428571428571428,47.714285714285715,74,2018-03-01,Mild
3,4,1,Bhowali,211.0,24.042857142857144,2.8714285714285714,0.8571428571428571,34.714285714285715,170,2018-03-02,Mild
3,5,0,Bhowali,159.85714285714286,24.685714285714283,3.0571428571428574,1.1428571428571428,42.857142857142854,119,2018-03-03,Mild
3,6,0,Bhowali,173.0,25.214285714285715,3.071428571428572,1.0,46.857142857142854,152,2018-03-04,Mild
3,0,0,Bhowali,220.14285714285714,22.471428571428568,3.3999999999999995,1.2857142857142858,48.285714285714285,129,2018-03-05,Mild
3,1,0,Bhowali,204.71428571428572,22.800000000000004,2.7714285714285714,0.7142857142857143,37.42857142857143,204,2018-03-06,Suitable
3,2,0,Bhowali,219.85714285714286,24.800000000000004,2.9,0.2857142857142857,60.714285714285715,134,2018-03-07,Mild
3,3,0,Bhowali,197.14285714285714,24.1,2.771428571428572,0.42857142857142855,60.857142857142854,132,2018-03-08,Mild
3,4,0,Bhowali,180.57142857142858,24.099999999999998,3.0714285714285716,0.5714285714285714,53.714285714285715,190,2018-03-09,Mild
3,5,0,Bhowali,196.57142857142858,23.885714285714283,3.0714285714285716,1.5714285714285714,56.714285714285715,308,2018-03-10,Overcrowded
3,6,0,Bhowali,230.0,23.099999999999998,2.9999999999999996,1.1428571428571428,33.714285714285715,290,2018-03-11,Suitable
3,0,0,Bhowali,163.28571428571428,24.1,2.6714285714285713,1.2857142857142858,59.857142857142854,233,2018-03-12,Suitable
3,1,0,Bhowali,190.28571428571428,23.314285714285713,3.142857142857143,0.7142857142857143,31.0,213,2018-03-13,Suitable
3,2,0,Bhowali,191.28571428571428,25.557142857142857,3.0285714285714285,0.7142857142857143,49.0,225,2018-03-14,Suitable
3,3,0,Bhowali,175.14285714285714,26.357142857142858,2.3,0.7142857142857143,44.857142857142854,167,2018-03-15,Mild
3,4,0,Bhowali,203.42857142857142,26.328571428571426,3.014285714285714,0.7142857142857143,52.142857142857146,221,2018-03-16,Suitable
3,5,0,Bhowali,203.85714285714286,26.185714285714283,3.0714285714285707,1.2857142857142858,59.42857142857143,266,2018-03-17,Suitable
3,6,0,Bhowali,142.14285714285714,23.785714285714285,2.6285714285714286,0.5714285714285714,34.714285714285715,170,2018-03-18,Mild
3,0,0,Bhowali,169.42857142857142,22.571428571428573,3.157142857142857,1.0,37.42857142857143,204,2018-03-19,Suitable
3,1,0,Bhowali,213.28571428571428,25.671428571428574,2.614285714285714,0.7142857142857143,56.42857142857143,238,2018-03-20,Suitable
3,2,0,Bhowali,223.57142857142858,23.52857142857143,3.1285714285714286,0.8571428571428571,40.57142857142857,273,2018-03-21,Suitable
3,3,0,Bhowali,214.71428571428572,26.75714285714286,3.1285714285714286,0.7142857142857143,49.42857142857143,235,2018-03-22,Suitable
3,4,0,Bhowali,220.28571428571428,27.657142857142855,2.557142857142857,0.42857142857142855,51.285714285714285,234,2018-03-23,Suitable
3,5,0,Bhowali,168.57142857142858,24.685714285714283,3.157142857142857,1.1428571428571428,65.85714285714286,139,2018-03-24,Mild
3,6,0,Bhowali,207.0,25.957142857142856,2.9285714285714284,0.8571428571428571,50.857142857142854,171,2018-03-25,Mild
3,0,0,Bhowali,176.85714285714286,25.085714285714285,3.1571428571428575,0.14285714285714285,51.42857142857143,107,2018-03-26,Mild
3,1,0,Bhowali,196.42857142857142,25.785714285714285,2.8857142857142852,1.7142857142857142,48.42857142857143,185,2018-03-27,Mild
3,2,0,Bhowali,213.0,24.61428571428571,3.185714285714286,0.5714285714285714,51.714285714285715,272,2018-03-28,Suitable
3,3,1,Bhowali,225.85714285714286,23.771428571428572,3.3000000000000003,1.0,51.57142857142857,258,2018-03-29,Suitable
3,4,1,Bhowali,195.14285714285714,23.685714285714283,3.1000000000000005,1.0,61.57142857142857,207,2018-03-30,Suitable
3,5,0,Bhowali,226.28571428571428,24.414285714285715,2.7857142857142856,0.8571428571428571,53.57142857142857,280,2018-03-31,Suitable
