site,date,tourists,temp,precip,event_count,trend_score
Panchachuli Peaks,2023-08-28,129,-2.4,6.5,1,65
Panchachuli Peaks,2023-08-29,41,-1.1,5.1,1,58
Panchachuli Peaks,2023-08-30,201,-5.4,8.1,0,15
Panchachuli Peaks,2023-08-31,213,0.7,5.9,0,68
Panchachuli Peaks,2023-09-01,350,-3.5,0.9,0,34
Panchachuli Peaks,2023-09-02,292,-6.7,2.0,0,81
Panchachuli Peaks,2023-09-03,195,3.8,1.3,0,51
Panchachuli Peaks,2023-09-04,330,-4.6,1.4,0,54
Panchachuli Peaks,2023-09-05,270,-6.2,3.2,0,71
Panchachuli Peaks,2023-09-06,265,-3.7,0.0,0,31
Panchachuli Peaks,2023-09-07,371,-4.8,2.5,0,70
Panchachuli Peaks,2023-09-08,248,-4.4,0.0,1,93
Panchachuli Peaks,2023-09-09,301,-1.3,1.4,0,58
Panchachuli Peaks,2023-09-10,326,-5.9,1.4,0,86
Panchachuli Peaks,2023-09-11,287,-4.0,1.2,1,65
Panchachuli Peaks,2023-09-12,220,-8.7,2.4,0,47
Panchachuli Peaks,2023-09-13,341,-3.1,1.2,0,36
Panchachuli Peaks,2023-09-14,277,-0.8,0.0,0,56
Panchachuli Peaks,2023-09-15,399,-6.0,0.7,0,0
Panchachuli Peaks,2023-09-16,276,1.4,1.9,0,26
Panchachuli Peaks,2023-09-17,218,-6.9,0.0,0,41
Panchachuli Peaks,2023-09-18,283,-3.6,0.6,1,73
Panchachuli Peaks,2023-09-19,348,-10.5,1.2,0,69
Panchachuli Peaks,2023-09-20,371,-3.0,1.3,0,70
Panchachuli Peaks,2023-09-21,277,-7.0,0.7,0,40
Panchachuli Peaks,2023-09-22,358,-4.2,0.0,0,55
Panchachuli Peaks,2023-09-23,305,-4.5,1.3,0,46
Panchachuli Peaks,2023-09-24,289,-4.3,0.0,0,50
Panchachuli Peaks,2023-09-25,248,-9.1,0.1,0,49
Panchachuli Peaks,2023-09-26,368,-6.6,2.2,0,39
Panchachuli Peaks,2023-09-27,239,-6.6,1.5,1,69
Panchachuli Peaks,2023-09-28,248,-2.7,0.6,1,31
Panchachuli Peaks,2023-09-29,309,-4.1,1.1,0,25
Panchachuli Peaks,2023-09-30,274,-1.1,2.6,0,81
Panchachuli Peaks,2023-10-01,352,-7.8,0.9,1,36
Panchachuli Peaks,2023-10-02,265,-5.8,0.1,1,56
Panchachuli Peaks,2023-10-03,369,-4.8,0.6,2,81
Panchachuli Peaks,2023-10-04,314,-3.1,2.2,1,4
Panchachuli Peaks,2023-10-05,269,-4.1,0.7,1,47
Panchachuli Peaks,2023-10-06,286,-6.6,0.8,0,65
Panchachuli Peaks,2023-10-07,321,-10.3,0.0,0,64
Panchachuli Peaks,2023-10-08,403,-5.4,1.7,2,29
Panchachuli Peaks,2023-10-09,283,-5.2,0.0,0,46
Panchachuli Peaks,2023-10-10,234,-4.7,0.7,3,30
Panchachuli Peaks,2023-10-11,158,-4.4,0.0,2,44
Panchachuli Peaks,2023-10-12,375,-5.1,2.0,3,21
Panchachuli Peaks,2023-10-13,260,-5.3,1.0,0,60
Panchachuli Peaks,2023-10-14,353,-3.5,0.0,0,82
Panchachuli Peaks,2023-10-15,299,-7.0,1.9,2,80
Panchachuli Peaks,2023-10-16,185,-4.5,0.0,2,18
Panchachuli Peaks,2023-10-17,306,-1.5,1.5,1,48
Panchachuli Peaks,2023-10-18,233,-6.4,1.3,0,47
Panchachuli Peaks,2023-10-19,439,-4.4,1.4,0,44
Panchachuli Peaks,2023-10-20,302,-11.3,0.0,1,49
Panchachuli Peaks,2023-10-21,249,-8.7,1.3,2,74
Panchachuli Peaks,2023-10-22,407,-6.3,0.5,2,73
Panchachuli Peaks,2023-10-23,338,-6.4,1.2,2,61
Panchachuli Peaks,2023-10-24,278,-8.2,0.7,2,84
Panchachuli Peaks,2023-10-25,341,-5.6,0.7,0,43
Panchachuli Peaks,2023-10-26,344,-2.1,0.9,1,88
Panchachuli Peaks,2023-10-27,296,-1.5,1.7,4,74
Panchachuli Peaks,2023-10-28,383,-6.3,1.5,1,3
Panchachuli Peaks,2023-10-29,355,-8.2,0.0,1,30
Panchachuli Peaks,2023-10-30,364,1.0,0.7,0,63
Panchachuli Peaks,2023-10-31,250,-8.1,0.0,1,51
Panchachuli Peaks,2023-11-01,332,-5.3,0.0,0,85
Panchachuli Peaks,2023-11-02,178,-7.0,0.4,1,57
Panchachuli Peaks,2023-11-03,222,0.6,1.1,1,37
Panchachuli Peaks,2023-11-04,212,-2.3,1.3,1,75
Panchachuli Peaks,2023-11-05,273,-6.0,1.7,4,51
Panchachuli Peaks,2023-11-06,318,-4.5,1.7,2,41
Panchachuli Peaks,2023-11-07,332,-4.4,1.4,2,49
Panchachuli Peaks,2023-11-08,318,-3.9,4.1,0,53
Panchachuli Peaks,2023-11-09,301,-4.7,0.4,3,66
Panchachuli Peaks,2023-11-10,316,-3.0,1.6,1,53
Panchachuli Peaks,2023-11-11,241,-3.2,2.1,0,62
Panchachuli Peaks,2023-11-12,429,2.7,1.2,1,46
Panchachuli Peaks,2023-11-13,277,-3.0,1.4,1,84
Panchachuli Peaks,2023-11-14,277,-1.1,1.2,4,77
Panchachuli Peaks,2023-11-15,204,-4.4,1.3,1,58
Panchachuli Peaks,2023-11-16,235,-0.2,0.5,1,54
Panchachuli Peaks,2023-11-17,259,-9.8,2.2,0,75
Panchachuli Peaks,2023-11-18,302,-0.5,0.5,0,67
Panchachuli Peaks,2023-11-19,223,-9.3,0.0,0,59
Panchachuli Peaks,2023-11-20,364,-6.9,1.2,0,20
Panchachuli Peaks,2023-11-21,351,-6.6,2.9,1,28
Panchachuli Peaks,2023-11-22,381,-5.5,1.5,0,87
Panchachuli Peaks,2023-11-23,343,-9.6,1.4,0,64
Panchachuli Peaks,2023-11-24,364,-3.5,1.4,0,34
Panchachuli Peaks,2023-11-25,262,-6.8,1.6,1,37
Panchachuli Peaks,2023-11-26,309,-6.2,2.0,1,56
Panchachuli Peaks,2023-11-27,285,-1.8,3.2,1,49
Panchachuli Peaks,2023-11-28,152,-6.1,0.1,1,24
Panchachuli Peaks,2023-11-29,365,-4.0,1.9,1,44
Panchachuli Peaks,2023-11-30,289,-3.1,1.9,1,84
Panchachuli Peaks,2023-12-01,149,0.9,2.0,0,45
Panchachuli Peaks,2023-12-02,180,0.1,0.5,1,57
Panchachuli Peaks,2023-12-03,156,2.4,0.0,0,83
Panchachuli Peaks,2023-12-04,219,-5.2,1.1,1,60
Panchachuli Peaks,2023-12-05,197,-0.5,0.2,0,70
Panchachuli Peaks,2023-12-06,178,-2.7,2.3,0,70
Panchachuli Peaks,2023-12-07,157,-0.7,0.8,1,48
Panchachuli Peaks,2023-12-08,175,2.5,1.8,0,13
Panchachuli Peaks,2023-12-09,265,-1.7,0.7,0,59
Panchachuli Peaks,2023-12-10,173,-3.6,0.7,0,52
Panchachuli Peaks,2023-12-11,217,-0.9,1.7,0,30
Panchachuli Peaks,2023-12-12,187,-5.2,2.1,0,35
Panchachuli Peaks,2023-12-13,185,-4.3,0.8,0,51
Panchachuli Peaks,2023-12-14,231,-0.3,1.9,1,84
Panchachuli Peaks,2023-12-15,219,-5.9,2.3,0,64
Panchachuli Peaks,2023-12-16,210,-3.9,1.3,1,36
Panchachuli Peaks,2023-12-17,252,-4.9,1.0,0,67
Panchachuli Peaks,2023-12-18,136,1.4,0.0,0,31
Panchachuli Peaks,2023-12-19,207,0.1,1.3,0,42
Panchachuli Peaks,2023-12-20,159,-4.6,0.4,0,45
Panchachuli Peaks,2023-12-21,195,-3.8,0.9,0,49
Panchachuli Peaks,2023-12-22,188,1.3,1.3,0,56
Panchachuli Peaks,2023-12-23,248,-0.9,0.2,0,49
Panchachuli Peaks,2023-12-24,209,-1.9,0.2,0,29
Panchachuli Peaks,2023-12-25,164,0.6,0.8,1,80
Panchachuli Peaks,2023-12-26,101,-4.2,0.0,0,64
Panchachuli Peaks,2023-12-27,176,-0.4,2.1,0,63
Panchachuli Peaks,2023-12-28,130,-4.1,0.7,0,21
Panchachuli Peaks,2023-12-29,230,-0.5,2.0,0,64
Panchachuli Peaks,2023-12-30,245,4.3,1.0,0,44
Panchachuli Peaks,2023-12-31,267,-5.4,0.4,1,36
Panchachuli Peaks,2024-01-01,210,2.2,0.0,1,48
Panchachuli Peaks,2024-01-02,347,9.9,2.8,1,32
Panchachuli Peaks,2024-01-03,154,3.7,0.0,0,57
Panchachuli Peaks,2024-01-04,231,3.8,1.4,0,44
Panchachuli Peaks,2024-01-05,197,2.7,1.0,0,53
Panchachuli Peaks,2024-01-06,246,3.2,1.4,0,54
Panchachuli Peaks,2024-01-07,195,2.4,1.0,1,77
Panchachuli Peaks,2024-01-08,140,3.7,2.6,0,26
Panchachuli Peaks,2024-01-09,273,8.8,1.0,0,64
Panchachuli Peaks,2024-01-10,237,2.4,1.9,0,44
Panchachuli Peaks,2024-01-11,163,7.1,1.0,0,27
Panchachuli Peaks,2024-01-12,263,5.7,0.3,1,43
Panchachuli Peaks,2024-01-13,182,5.9,0.6,0,54
Panchachuli Peaks,2024-01-14,146,2.8,1.6,0,15
Panchachuli Peaks,2024-01-15,252,7.9,0.2,0,52
Panchachuli Peaks,2024-01-16,160,5.1,1.7,1,22
Panchachuli Peaks,2024-01-17,192,1.9,0.6,0,63
Panchachuli Peaks,2024-01-18,329,0.5,0.4,0,47
Panchachuli Peaks,2024-01-19,181,8.5,1.7,1,3
Panchachuli Peaks,2024-01-20,187,6.0,0.4,0,42
Panchachuli Peaks,2024-01-21,221,3.1,0.0,0,59
Panchachuli Peaks,2024-01-22,188,0.4,0.6,0,77
Panchachuli Peaks,2024-01-23,123,3.4,0.4,0,36
Panchachuli Peaks,2024-01-24,143,3.0,0.5,0,61
Panchachuli Peaks,2024-01-25,243,5.2,0.7,0,16
Panchachuli Peaks,2024-01-26,208,2.5,0.8,0,20
Panchachuli Peaks,2024-01-27,158,6.0,0.2,1,69
Panchachuli Peaks,2024-01-28,185,3.8,0.1,1,36
Panchachuli Peaks,2024-01-29,206,7.9,0.6,0,74
Panchachuli Peaks,2024-01-30,109,4.0,1.1,0,53
Panchachuli Peaks,2024-01-31,246,5.2,0.0,0,46
Panchachuli Peaks,2024-02-01,182,6.7,1.3,0,58
Panchachuli Peaks,2024-02-02,166,8.4,0.4,0,29
Panchachuli Peaks,2024-02-03,170,6.3,1.4,0,48
Panchachuli Peaks,2024-02-04,198,3.5,0.7,0,35
Panchachuli Peaks,2024-02-05,198,3.2,0.0,0,96
Panchachuli Peaks,2024-02-06,157,11.2,2.4,0,18
Panchachuli Peaks,2024-02-07,192,4.5,2.9,0,15
Panchachuli Peaks,2024-02-08,123,9.6,0.0,1,89
Panchachuli Peaks,2024-02-09,143,11.1,1.5,0,43
Panchachuli Peaks,2024-02-10,164,7.5,2.3,0,41
Panchachuli Peaks,2024-02-11,190,7.3,1.5,0,48
Panchachuli Peaks,2024-02-12,132,5.8,0.0,0,43
Panchachuli Peaks,2024-02-13,212,4.8,1.1,0,83
Panchachuli Peaks,2024-02-14,51,9.2,0.1,0,76
Panchachuli Peaks,2024-02-15,233,10.2,1.1,0,74
Panchachuli Peaks,2024-02-16,246,13.8,2.8,0,52
Panchachuli Peaks,2024-02-17,154,8.9,0.1,0,56
Panchachuli Peaks,2024-02-18,174,10.0,1.5,0,56
Panchachuli Peaks,2024-02-19,233,10.2,0.4,0,93
Panchachuli Peaks,2024-02-20,228,5.9,1.5,1,46
Panchachuli Peaks,2024-02-21,210,11.2,0.5,0,20
Panchachuli Peaks,2024-02-22,133,5.1,1.6,0,56
Panchachuli Peaks,2024-02-23,181,9.8,3.2,0,55
Panchachuli Peaks,2024-02-24,216,12.8,3.3,1,72
Panchachuli Peaks,2024-02-25,154,8.8,0.8,0,4
Panchachuli Peaks,2024-02-26,203,9.0,1.8,0,76
Panchachuli Peaks,2024-02-27,223,4.4,0.3,1,52
Panchachuli Peaks,2024-02-28,93,9.0,0.2,0,67
Panchachuli Peaks,2024-02-29,170,4.2,1.1,1,18
Panchachuli Peaks,2024-03-01,182,14.2,3.1,0,40
Panchachuli Peaks,2024-03-02,237,9.8,2.5,2,53
Panchachuli Peaks,2024-03-03,224,16.6,1.0,1,57
Panchachuli Peaks,2024-03-04,183,15.9,1.7,0,57
Panchachuli Peaks,2024-03-05,207,10.5,0.9,1,62
Panchachuli Peaks,2024-03-06,176,12.1,0.5,1,83
Panchachuli Peaks,2024-03-07,144,17.9,1.9,0,75
Panchachuli Peaks,2024-03-08,127,13.1,0.0,1,60
Panchachuli Peaks,2024-03-09,294,12.4,1.1,4,74
Panchachuli Peaks,2024-03-10,238,14.2,1.3,1,47
Panchachuli Peaks,2024-03-11,272,12.7,1.7,0,48
Panchachuli Peaks,2024-03-12,229,8.6,2.8,3,61
Panchachuli Peaks,2024-03-13,248,12.9,1.2,1,55
Panchachuli Peaks,2024-03-14,150,12.4,1.2,1,56
Panchachuli Peaks,2024-03-15,190,10.7,3.7,1,61
Panchachuli Peaks,2024-03-16,270,11.4,0.0,1,55
Panchachuli Peaks,2024-03-17,144,9.8,0.8,1,47
Panchachuli Peaks,2024-03-18,222,9.0,0.0,3,80
Panchachuli Peaks,2024-03-19,225,12.7,1.6,4,27
Panchachuli Peaks,2024-03-20,274,12.9,0.2,0,25
Panchachuli Peaks,2024-03-21,273,12.7,1.7,0,62
Panchachuli Peaks,2024-03-22,183,12.4,1.4,1,72
Panchachuli Peaks,2024-03-23,181,16.0,1.3,0,40
Panchachuli Peaks,2024-03-24,120,15.8,0.7,1,26
Panchachuli Peaks,2024-03-25,328,12.6,3.0,0,68
Panchachuli Peaks,2024-03-26,201,11.3,0.8,2,24
Panchachuli Peaks,2024-03-27,244,14.9,0.0,0,72
Panchachuli Peaks,2024-03-28,219,15.9,2.0,0,49
Panchachuli Peaks,2024-03-29,203,11.3,1.5,1,54
Panchachuli Peaks,2024-03-30,209,12.2,2.7,0,69
Panchachuli Peaks,2024-03-31,287,16.1,1.3,0,66
Panchachuli Peaks,2024-04-01,302,18.1,0.9,0,21
Panchachuli Peaks,2024-04-02,277,17.5,2.3,2,23
Panchachuli Peaks,2024-04-03,358,11.4,2.0,0,55
Panchachuli Peaks,2024-04-04,349,11.9,0.6,1,57
Panchachuli Peaks,2024-04-05,359,12.9,1.0,4,45
Panchachuli Peaks,2024-04-06,363,10.1,0.6,0,67
Panchachuli Peaks,2024-04-07,281,17.8,2.6,1,52
Panchachuli Peaks,2024-04-08,285,17.6,1.0,0,56
Panchachuli Peaks,2024-04-09,337,13.0,0.0,0,41
Panchachuli Peaks,2024-04-10,316,14.7,2.0,1,33
Panchachuli Peaks,2024-04-11,365,17.9,0.7,3,67
Panchachuli Peaks,2024-04-12,306,17.5,1.2,1,47
Panchachuli Peaks,2024-04-13,247,11.1,0.8,0,34
Panchachuli Peaks,2024-04-14,364,12.5,1.9,0,59
Panchachuli Peaks,2024-04-15,357,20.1,0.0,1,94
Panchachuli Peaks,2024-04-16,258,7.0,0.7,2,60
Panchachuli Peaks,2024-04-17,307,13.8,2.1,1,74
Panchachuli Peaks,2024-04-18,311,11.6,1.9,0,34
Panchachuli Peaks,2024-04-19,238,11.5,2.3,1,48
Panchachuli Peaks,2024-04-20,343,12.5,0.7,0,88
Panchachuli Peaks,2024-04-21,310,9.5,0.0,1,51
Panchachuli Peaks,2024-04-22,312,16.5,1.1,1,43
Panchachuli Peaks,2024-04-23,304,15.0,1.7,1,63
Panchachuli Peaks,2024-04-24,305,11.3,0.6,2,77
Panchachuli Peaks,2024-04-25,316,17.4,0.2,2,46
Panchachuli Peaks,2024-04-26,329,12.5,0.0,0,31
Panchachuli Peaks,2024-04-27,326,12.9,0.8,3,71
Panchachuli Peaks,2024-04-28,383,13.5,1.1,1,76
Panchachuli Peaks,2024-04-29,301,11.5,0.8,1,58
Panchachuli Peaks,2024-04-30,332,16.8,0.1,0,15
Panchachuli Peaks,2024-05-01,241,11.9,1.6,0,47
Panchachuli Peaks,2024-05-02,260,10.7,0.0,0,52
Panchachuli Peaks,2024-05-03,304,13.2,0.8,1,8
Panchachuli Peaks,2024-05-04,368,16.8,3.1,0,75
Panchachuli Peaks,2024-05-05,287,13.8,2.9,0,40
Panchachuli Peaks,2024-05-06,357,10.5,0.0,0,57
Panchachuli Peaks,2024-05-07,228,16.8,2.4,0,71
Panchachuli Peaks,2024-05-08,216,10.1,1.5,0,30
Panchachuli Peaks,2024-05-09,315,14.2,3.0,0,42
Panchachuli Peaks,2024-05-10,340,16.2,0.4,0,0
Panchachuli Peaks,2024-05-11,295,12.1,0.0,0,24
Panchachuli Peaks,2024-05-12,295,11.2,1.8,0,50
Panchachuli Peaks,2024-05-13,287,14.0,1.7,1,72
Panchachuli Peaks,2024-05-14,360,16.4,2.1,0,40
Panchachuli Peaks,2024-05-15,303,13.8,1.4,0,33
Panchachuli Peaks,2024-05-16,267,13.3,0.0,0,78
Panchachuli Peaks,2024-05-17,334,8.6,0.0,0,68
Panchachuli Peaks,2024-05-18,313,19.2,2.4,0,43
Panchachuli Peaks,2024-05-19,270,6.4,1.9,1,43
Panchachuli Peaks,2024-05-20,336,11.2,0.2,0,65
Panchachuli Peaks,2024-05-21,384,11.5,0.3,0,31
Panchachuli Peaks,2024-05-22,302,10.7,0.0,0,23
Panchachuli Peaks,2024-05-23,300,11.4,1.8,0,27
Panchachuli Peaks,2024-05-24,259,12.2,2.0,0,85
Panchachuli Peaks,2024-05-25,190,12.3,2.6,0,52
Panchachuli Peaks,2024-05-26,321,11.8,2.2,0,12
Panchachuli Peaks,2024-05-27,275,16.6,1.2,0,64
Panchachuli Peaks,2024-05-28,277,11.0,0.4,0,60
Panchachuli Peaks,2024-05-29,308,9.0,1.8,1,7
Panchachuli Peaks,2024-05-30,304,16.2,0.6,0,43
Panchachuli Peaks,2024-05-31,331,13.4,0.0,0,61
Panchachuli Peaks,2024-06-01,262,13.5,0.8,0,75
Panchachuli Peaks,2024-06-02,256,10.9,0.2,0,48
Panchachuli Peaks,2024-06-03,299,14.4,1.5,0,53
Panchachuli Peaks,2024-06-04,228,8.2,0.7,0,50
Panchachuli Peaks,2024-06-05,318,11.5,0.0,0,84
Panchachuli Peaks,2024-06-06,329,6.6,0.0,0,53
Panchachuli Peaks,2024-06-07,336,7.4,0.7,0,39
Panchachuli Peaks,2024-06-08,342,10.9,0.0,0,50
Panchachuli Peaks,2024-06-09,343,8.2,0.0,1,86
Panchachuli Peaks,2024-06-10,243,14.3,1.9,0,41
Panchachuli Peaks,2024-06-11,300,4.7,1.2,0,41
Panchachuli Peaks,2024-06-12,300,6.0,2.7,1,20
Panchachuli Peaks,2024-06-13,303,8.2,0.0,0,48
Panchachuli Peaks,2024-06-14,294,6.3,0.3,0,61
Panchachuli Peaks,2024-06-15,363,12.8,0.0,0,75
Panchachuli Peaks,2024-06-16,354,14.8,1.2,1,12
Panchachuli Peaks,2024-06-17,264,9.6,1.3,0,27
Panchachuli Peaks,2024-06-18,360,10.5,2.8,0,16
Panchachuli Peaks,2024-06-19,279,4.6,0.5,0,62
Panchachuli Peaks,2024-06-20,278,6.8,0.8,1,54
Panchachuli Peaks,2024-06-21,259,14.2,0.1,0,90
Panchachuli Peaks,2024-06-22,263,11.9,0.3,0,50
Panchachuli Peaks,2024-06-23,320,5.3,2.2,0,71
Panchachuli Peaks,2024-06-24,320,4.7,0.3,0,58
Panchachuli Peaks,2024-06-25,353,6.7,1.3,0,35
Panchachuli Peaks,2024-06-26,266,9.0,0.5,0,26
Panchachuli Peaks,2024-06-27,291,8.5,0.0,0,73
Panchachuli Peaks,2024-06-28,207,11.0,1.5,0,41
Panchachuli Peaks,2024-06-29,343,6.4,2.0,0,65
Panchachuli Peaks,2024-06-30,373,5.5,0.0,0,31
Panchachuli Peaks,2024-07-01,185,3.7,4.8,1,52
Panchachuli Peaks,2024-07-02,212,4.2,6.0,0,62
Panchachuli Peaks,2024-07-03,225,4.3,7.5,0,70
Panchachuli Peaks,2024-07-04,147,3.1,6.8,0,55
Panchachuli Peaks,2024-07-05,178,1.2,5.4,1,51
Panchachuli Peaks,2024-07-06,241,4.6,5.5,0,68
Panchachuli Peaks,2024-07-07,230,9.8,6.2,1,58
Panchachuli Peaks,2024-07-08,125,2.0,6.8,0,79
Panchachuli Peaks,2024-07-09,194,2.2,6.7,0,78
Panchachuli Peaks,2024-07-10,257,9.2,6.2,0,40
Panchachuli Peaks,2024-07-11,147,4.3,4.6,0,25
Panchachuli Peaks,2024-07-12,187,2.8,6.3,0,84
Panchachuli Peaks,2024-07-13,291,1.3,5.0,0,76
Panchachuli Peaks,2024-07-14,211,3.5,5.4,0,47
Panchachuli Peaks,2024-07-15,209,9.3,5.5,0,57
Panchachuli Peaks,2024-07-16,254,6.7,4.8,0,44
Panchachuli Peaks,2024-07-17,135,6.3,6.5,1,50
Panchachuli Peaks,2024-07-18,189,6.6,6.0,0,9
Panchachuli Peaks,2024-07-19,212,0.2,5.7,0,1
Panchachuli Peaks,2024-07-20,268,3.7,7.0,1,53
Panchachuli Peaks,2024-07-21,237,4.2,5.8,0,58
Panchachuli Peaks,2024-07-22,114,0.7,5.4,0,71
Panchachuli Peaks,2024-07-23,214,0.2,8.5,0,60
Panchachuli Peaks,2024-07-24,259,5.4,7.2,0,25
Panchachuli Peaks,2024-07-25,207,-1.5,6.7,0,63
Panchachuli Peaks,2024-07-26,156,3.7,5.6,0,18
Panchachuli Peaks,2024-07-27,189,3.5,6.3,0,39
Panchachuli Peaks,2024-07-28,167,5.6,5.1,0,46
Panchachuli Peaks,2024-07-29,128,4.3,6.6,0,43
Panchachuli Peaks,2024-07-30,205,5.0,4.4,0,41
Panchachuli Peaks,2024-07-31,223,4.5,5.8,0,42
Panchachuli Peaks,2024-08-01,160,-1.5,5.4,0,66
Panchachuli Peaks,2024-08-02,226,-1.6,5.8,1,38
Panchachuli Peaks,2024-08-03,227,-3.3,6.7,0,41
Panchachuli Peaks,2024-08-04,247,-2.1,7.8,1,41
Panchachuli Peaks,2024-08-05,255,0.8,6.5,0,47
Panchachuli Peaks,2024-08-06,168,2.1,6.1,0,42
Panchachuli Peaks,2024-08-07,143,4.5,5.1,0,70
Panchachuli Peaks,2024-08-08,171,1.1,5.6,1,88
Panchachuli Peaks,2024-08-09,190,0.9,6.2,1,71
Panchachuli Peaks,2024-08-10,226,-5.6,4.8,0,61
Panchachuli Peaks,2024-08-11,200,-1.4,3.8,0,48
Panchachuli Peaks,2024-08-12,204,-3.0,5.9,0,65
Panchachuli Peaks,2024-08-13,149,0.1,5.6,0,72
Panchachuli Peaks,2024-08-14,332,0.8,4.2,0,66
Panchachuli Peaks,2024-08-15,185,-8.0,5.1,0,58
Panchachuli Peaks,2024-08-16,246,-1.8,7.8,1,55
Panchachuli Peaks,2024-08-17,178,-2.6,3.6,0,46
Panchachuli Peaks,2024-08-18,118,-3.9,6.4,0,66
Panchachuli Peaks,2024-08-19,202,-1.0,6.7,1,24
Panchachuli Peaks,2024-08-20,327,-0.8,5.3,0,52
Panchachuli Peaks,2024-08-21,207,4.6,5.2,0,54
Panchachuli Peaks,2024-08-22,148,0.3,5.9,0,55
Panchachuli Peaks,2024-08-23,352,-3.9,5.4,0,24
Panchachuli Peaks,2024-08-24,113,0.8,6.6,0,49
Panchachuli Peaks,2024-08-25,208,-0.4,5.3,0,54
Panchachuli Peaks,2024-08-26,143,-0.2,5.4,0,24
Panchachuli Peaks,2024-08-27,275,2.3,6.0,0,59
Panchachuli Peaks,2024-08-28,251,0.0,7.4,1,0
Panchachuli Peaks,2024-08-29,260,-4.5,5.6,1,43
Panchachuli Peaks,2024-08-30,138,-8.1,5.9,0,51
Panchachuli Peaks,2024-08-31,202,-2.7,6.5,0,36
Panchachuli Peaks,2024-09-01,398,-2.8,2.2,0,80
Panchachuli Peaks,2024-09-02,364,-6.8,0.3,0,57
Panchachuli Peaks,2024-09-03,384,-2.8,1.0,0,31
Panchachuli Peaks,2024-09-04,306,-1.7,3.8,0,27
Panchachuli Peaks,2024-09-05,309,-1.1,0.1,2,47
Panchachuli Peaks,2024-09-06,364,-4.4,2.4,1,51
Panchachuli Peaks,2024-09-07,374,-5.4,0.6,1,45
Panchachuli Peaks,2024-09-08,275,-7.8,2.3,0,67
Panchachuli Peaks,2024-09-09,271,-4.0,0.8,0,53
Panchachuli Peaks,2024-09-10,285,-6.4,1.6,0,59
Panchachuli Peaks,2024-09-11,337,-0.1,0.1,1,44
Panchachuli Peaks,2024-09-12,339,-4.2,1.3,0,40
Panchachuli Peaks,2024-09-13,252,-2.8,0.0,0,21
Panchachuli Peaks,2024-09-14,403,-4.7,1.3,0,61
Panchachuli Peaks,2024-09-15,305,-7.0,0.9,1,43
Panchachuli Peaks,2024-09-16,468,-11.4,0.0,0,58
Panchachuli Peaks,2024-09-17,364,-9.7,2.3,0,45
Panchachuli Peaks,2024-09-18,335,3.6,0.7,0,86
Panchachuli Peaks,2024-09-19,236,-2.3,1.4,0,48
Panchachuli Peaks,2024-09-20,311,-4.7,0.9,1,27
Panchachuli Peaks,2024-09-21,282,-5.5,1.8,1,35
Panchachuli Peaks,2024-09-22,315,-6.3,0.5,0,69
Panchachuli Peaks,2024-09-23,399,-7.3,0.1,0,77
Panchachuli Peaks,2024-09-24,309,-4.6,2.1,0,53
Panchachuli Peaks,2024-09-25,387,-2.6,0.7,0,43
Panchachuli Peaks,2024-09-26,402,-5.2,1.7,0,38
Panchachuli Peaks,2024-09-27,288,1.8,1.5,0,41
Panchachuli Peaks,2024-09-28,244,-7.5,2.6,0,94
Panchachuli Peaks,2024-09-29,337,-2.9,0.2,1,68
Panchachuli Peaks,2024-09-30,357,-3.9,1.4,0,45
Panchachuli Peaks,2024-10-01,281,-3.9,1.9,3,54
Panchachuli Peaks,2024-10-02,325,-8.8,0.0,0,51
Panchachuli Peaks,2024-10-03,290,-4.4,1.8,3,35
Panchachuli Peaks,2024-10-04,235,-5.2,0.0,0,36
Panchachuli Peaks,2024-10-05,211,-8.3,0.6,3,43
Panchachuli Peaks,2024-10-06,369,-7.9,0.3,1,34
Panchachuli Peaks,2024-10-07,332,-6.2,0.5,0,30
Panchachuli Peaks,2024-10-08,274,-7.9,1.4,2,64
Panchachuli Peaks,2024-10-09,328,-3.7,1.2,1,72
Panchachuli Peaks,2024-10-10,302,-8.0,1.6,3,36
Panchachuli Peaks,2024-10-11,284,-7.9,1.5,0,79
Panchachuli Peaks,2024-10-12,284,-7.9,0.9,0,94
Panchachuli Peaks,2024-10-13,341,-10.9,1.8,2,70
Panchachuli Peaks,2024-10-14,214,-8.0,1.4,2,42
Panchachuli Peaks,2024-10-15,348,-5.6,2.0,0,55
Panchachuli Peaks,2024-10-16,294,1.0,0.0,0,54
Panchachuli Peaks,2024-10-17,291,-4.0,1.6,1,63
Panchachuli Peaks,2024-10-18,285,-0.5,0.6,0,21
Panchachuli Peaks,2024-10-19,271,-1.1,0.2,0,81
Panchachuli Peaks,2024-10-20,300,-7.9,0.6,2,46
Panchachuli Peaks,2024-10-21,262,-4.4,0.0,1,18
Panchachuli Peaks,2024-10-22,263,-7.3,0.4,1,59
Panchachuli Peaks,2024-10-23,261,-7.4,0.0,4,62
Panchachuli Peaks,2024-10-24,296,-2.6,1.2,0,100
Panchachuli Peaks,2024-10-25,333,-3.4,0.1,2,58
Panchachuli Peaks,2024-10-26,279,-1.3,1.2,2,64
Panchachuli Peaks,2024-10-27,264,-5.4,0.0,2,44
Panchachuli Peaks,2024-10-28,251,-6.3,1.0,1,54
Panchachuli Peaks,2024-10-29,315,-4.9,0.0,1,16
Panchachuli Peaks,2024-10-30,197,-7.0,0.0,1,13
